site,logger,rowid,time2,timestamp,actual_conductivity,depth,pressure,record,resistivity,salinity,specific_conductivity,tds,temperature,water_density
c3,c3log,gcrew_2020-08-02 11:30:00_c3log,2020-08-02 11:30:00,2020-08-02 11:30:00,16363.48,49.46572,0.71201,39259,61.11171,10.07151,16904.14,10.98769,23.32543,1.00505
c3,c3log,gcrew_2020-08-02 11:45:00_c3log,2020-08-02 11:45:00,2020-08-02 11:45:00,16360.2,49.33494,0.710128,39260,61.12394,10.06924,16900.64,10.98542,23.32578,1.005048
c3,c3log,gcrew_2020-08-02 12:00:00_c3log,2020-08-02 12:00:00,2020-08-02 12:00:00,16362.62,49.16247,0.707645,39261,61.11491,10.07082,16903.08,10.987,23.32595,1.005049
c3,c3log,gcrew_2020-08-02 12:15:00_c3log,2020-08-02 12:15:00,2020-08-02 12:15:00,16369.85,49.00936,0.705441,39262,61.0879,10.07562,16910.5,10.99182,23.32613,1.005053
c3,c3log,gcrew_2020-08-02 12:30:00_c3log,2020-08-02 12:30:00,2020-08-02 12:30:00,16365.62,48.94801,0.704558,39263,61.10369,10.07244,16905.57,10.98862,23.3278,1.00505
c3,c3log,gcrew_2020-08-02 12:45:00_c3log,2020-08-02 12:45:00,2020-08-02 12:45:00,16364.03,48.74825,0.701683,39264,61.10965,10.07132,16903.84,10.98749,23.32806,1.005049
c3,c3log,gcrew_2020-08-02 13:00:00_c3log,2020-08-02 13:00:00,2020-08-02 13:00:00,16367.31,48.67418,0.700617,39265,61.0974,10.07305,16906.5,10.98922,23.33025,1.00505
c3,c3log,gcrew_2020-08-02 13:15:00_c3log,2020-08-02 13:15:00,2020-08-02 13:15:00,16367.71,48.5204,0.698403,39266,61.0959,10.07299,16906.38,10.98915,23.33184,1.005049
c3,c3log,gcrew_2020-08-02 13:30:00_c3log,2020-08-02 13:30:00,2020-08-02 13:30:00,16367.89,48.45998,0.697534,39267,61.09522,10.07261,16905.78,10.98875,23.33421,1.005048
c3,c3log,gcrew_2020-08-02 13:45:00_c3log,2020-08-02 13:45:00,2020-08-02 13:45:00,16375.11,48.30534,0.695308,39268,61.06831,10.07694,16912.46,10.9931,23.3365,1.005051
c3,c3log,gcrew_2020-08-02 14:00:00_c3log,2020-08-02 14:00:00,2020-08-02 14:00:00,16373.33,48.22238,0.694114,39269,61.07492,10.0755,16910.22,10.99164,23.33774,1.00505
c3,c3log,gcrew_2020-08-02 14:15:00_c3log,2020-08-02 14:15:00,2020-08-02 14:15:00,16373.97,48.14791,0.693042,39270,61.07252,10.07582,16910.71,10.99196,23.33826,1.00505
c3,c3log,gcrew_2020-08-02 14:30:00_c3log,2020-08-02 14:30:00,2020-08-02 14:30:00,16376.2,48.0539,0.691689,39271,61.06422,10.07716,16912.77,10.9933,23.33897,1.005051
c3,c3log,gcrew_2020-08-02 14:45:00_c3log,2020-08-02 14:45:00,2020-08-02 14:45:00,16377.95,47.92848,0.689883,39272,61.0577,10.07816,16914.32,10.99431,23.33975,1.005051
c3,c3log,gcrew_2020-08-02 15:00:00_c3log,2020-08-02 15:00:00,2020-08-02 15:00:00,16376.43,47.90575,0.689556,39273,61.06336,10.07679,16912.19,10.99292,23.34142,1.00505
c3,c3log,gcrew_2020-08-02 15:15:00_c3log,2020-08-02 15:15:00,2020-08-02 15:15:00,16381.56,47.84082,0.688622,39274,61.04426,10.07994,16917.04,10.99608,23.34274,1.005052
c3,c3log,gcrew_2020-08-02 15:30:00_c3log,2020-08-02 15:30:00,2020-08-02 15:30:00,16382.13,47.8175,0.688286,39275,61.04211,10.07997,16917.08,10.9961,23.34441,1.005051
c3,c3log,gcrew_2020-08-02 15:45:00_c3log,2020-08-02 15:45:00,2020-08-02 15:45:00,16383.35,47.88249,0.689221,39276,61.03759,10.0806,16918.04,10.99673,23.34528,1.005052
c3,c3log,gcrew_2020-08-02 16:00:00_c3log,2020-08-02 16:00:00,2020-08-02 16:00:00,16386.94,48.03051,0.691352,39277,61.02421,10.08276,16921.37,10.99889,23.34643,1.005053
c3,c3log,gcrew_2020-08-02 16:15:00_c3log,2020-08-02 16:15:00,2020-08-02 16:15:00,16386.17,48.17084,0.693372,39278,61.02707,10.08199,16920.16,10.99811,23.34766,1.005052
c3,c3log,gcrew_2020-08-02 16:30:00_c3log,2020-08-02 16:30:00,2020-08-02 16:30:00,16388,48.21709,0.694037,39279,61.02027,10.08295,16921.64,10.99907,23.34889,1.005052
c3,c3log,gcrew_2020-08-02 16:45:00_c3log,2020-08-02 16:45:00,2020-08-02 16:45:00,16383.74,48.33403,0.695721,39280,61.03614,10.07991,16916.95,10.99601,23.34978,1.00505
c3,c3log,gcrew_2020-08-02 17:00:00_c3log,2020-08-02 17:00:00,2020-08-02 17:00:00,16385.19,48.37994,0.696382,39281,61.03073,10.0809,16918.48,10.99701,23.34969,1.005051
c3,c3log,gcrew_2020-08-02 17:15:00_c3log,2020-08-02 17:15:00,2020-08-02 17:15:00,16383.81,48.46925,0.697667,39282,61.03588,10.07974,16916.67,10.99583,23.35083,1.00505
c3,c3log,gcrew_2020-08-02 17:30:00_c3log,2020-08-02 17:30:00,2020-08-02 17:30:00,16382.62,48.42744,0.697065,39283,61.0403,10.079,16915.53,10.9951,23.35056,1.005049
c3,c3log,gcrew_2020-08-02 17:45:00_c3log,2020-08-02 17:45:00,2020-08-02 17:45:00,16381.88,48.3855,0.696462,39284,61.04306,10.07875,16915.15,10.99484,23.34943,1.005049
c3,c3log,gcrew_2020-08-02 18:00:00_c3log,2020-08-02 18:00:00,2020-08-02 18:00:00,16383.25,48.31547,0.695454,39285,61.03796,10.07977,16916.74,10.99588,23.34889,1.00505
c3,c3log,gcrew_2020-08-02 18:15:00_c3log,2020-08-02 18:15:00,2020-08-02 18:15:00,16386.33,48.24564,0.694448,39286,61.02647,10.08193,16920.07,10.99804,23.34846,1.005052
c3,c3log,gcrew_2020-08-02 18:30:00_c3log,2020-08-02 18:30:00,2020-08-02 18:30:00,16388.88,48.22238,0.694114,39287,61.01699,10.08365,16922.73,10.99977,23.34837,1.005053
c3,c3log,gcrew_2020-08-02 18:45:00_c3log,2020-08-02 18:45:00,2020-08-02 18:45:00,16386.81,48.11452,0.692561,39288,61.02471,10.08267,16921.23,10.9988,23.34643,1.005053
c3,c3log,gcrew_2020-08-02 19:00:00_c3log,2020-08-02 19:00:00,2020-08-02 19:00:00,16390.31,48.09173,0.692233,39289,61.01165,10.08516,16925.09,11.00131,23.34573,1.005055
c3,c3log,gcrew_2020-08-02 19:15:00_c3log,2020-08-02 19:15:00,2020-08-02 19:15:00,16385.54,48.01203,0.691086,39290,61.02942,10.08207,16920.31,10.9982,23.34528,1.005053
c3,c3log,gcrew_2020-08-02 19:30:00_c3log,2020-08-02 19:30:00,2020-08-02 19:30:00,16389.49,47.92026,0.689765,39291,61.01471,10.08457,16924.18,11.00072,23.34591,1.005054
c3,c3log,gcrew_2020-08-02 19:45:00_c3log,2020-08-02 19:45:00,2020-08-02 19:45:00,16387.77,47.87852,0.689164,39292,61.02112,10.08337,16922.31,10.9995,23.34617,1.005053
c3,c3log,gcrew_2020-08-02 20:00:00_c3log,2020-08-02 20:00:00,2020-08-02 20:00:00,16384.87,47.79312,0.687935,39293,61.0319,10.0814,16919.27,10.99752,23.34634,1.005052
c3,c3log,gcrew_2020-08-02 20:15:00_c3log,2020-08-02 20:15:00,2020-08-02 20:15:00,16391.02,47.74243,0.687205,39294,61.00902,10.08547,16925.55,11.00161,23.34652,1.005055
c3,c3log,gcrew_2020-08-02 20:30:00_c3log,2020-08-02 20:30:00,2020-08-02 20:30:00,16388.98,47.65392,0.685931,39295,61.01661,10.08394,16923.18,11.00007,23.34731,1.005054
c3,c3log,gcrew_2020-08-02 20:45:00_c3log,2020-08-02 20:45:00,2020-08-02 20:45:00,16391.34,47.62179,0.685469,39296,61.00781,10.08544,16925.51,11.00158,23.34766,1.005055
c3,c3log,gcrew_2020-08-02 21:00:00_c3log,2020-08-02 21:00:00,2020-08-02 21:00:00,16386.86,47.51034,0.683865,39297,61.02452,10.08243,16920.84,10.99855,23.34775,1.005052
c3,c3log,gcrew_2020-08-02 21:15:00_c3log,2020-08-02 21:15:00,2020-08-02 21:15:00,16392.82,47.47251,0.68332,39298,61.00232,10.08641,16927,11.00255,23.34775,1.005055
c3,c3log,gcrew_2020-08-02 21:30:00_c3log,2020-08-02 21:30:00,2020-08-02 21:30:00,16392.65,47.43925,0.682841,39299,61.00297,10.08622,16926.7,11.00236,23.34811,1.005055
c3,c3log,gcrew_2020-08-02 21:45:00_c3log,2020-08-02 21:45:00,2020-08-02 21:45:00,16390.09,47.33715,0.681372,39300,61.01247,10.08448,16924.01,11.0006,23.34828,1.005054
c3,c3log,gcrew_2020-08-02 22:00:00_c3log,2020-08-02 22:00:00,2020-08-02 22:00:00,16393.58,47.30416,0.680897,39301,60.99948,10.08657,16927.23,11.0027,23.34943,1.005055
c3,c3log,gcrew_2020-08-02 22:15:00_c3log,2020-08-02 22:15:00,2020-08-02 22:15:00,16391.33,47.23069,0.679839,39302,61.00785,10.08504,16924.88,11.00117,23.34952,1.005054
c3,c3log,gcrew_2020-08-02 22:30:00_c3log,2020-08-02 22:30:00,2020-08-02 22:30:00,16391.5,47.19265,0.679292,39303,61.00725,10.08495,16924.72,11.00107,23.35048,1.005054
c3,c3log,gcrew_2020-08-02 22:45:00_c3log,2020-08-02 22:45:00,2020-08-02 22:45:00,16389.25,47.12805,0.678362,39304,61.0156,10.0833,16922.17,10.99941,23.35118,1.005052
c3,c3log,gcrew_2020-08-02 23:00:00_c3log,2020-08-02 23:00:00,2020-08-02 23:00:00,16393.22,47.09082,0.677826,39305,61.00082,10.08581,16926.04,11.00193,23.35188,1.005054
c3,c3log,gcrew_2020-08-02 23:15:00_c3log,2020-08-02 23:15:00,2020-08-02 23:15:00,16390.55,46.98382,0.676286,39306,61.01076,10.08406,16923.34,11.00017,23.35171,1.005053
c3,c3log,gcrew_2020-08-02 23:30:00_c3log,2020-08-02 23:30:00,2020-08-02 23:30:00,16392.15,46.95115,0.675816,39307,61.00481,10.08504,16924.84,11.00115,23.35215,1.005053
c3,c3log,gcrew_2020-08-02 23:45:00_c3log,2020-08-02 23:45:00,2020-08-02 23:45:00,16392.69,46.90411,0.675138,39308,61.00279,10.08501,16924.79,11.00111,23.35399,1.005053
c3,c3log,gcrew_2020-08-03 00:00:00_c3log,2020-08-03 00:00:00,2020-08-03 00:00:00,16378.88,46.8529,0.674401,39309,61.05422,10.0756,16910.24,10.99165,23.35487,1.005045
c3,c3log,gcrew_2020-08-03 00:15:00_c3log,2020-08-03 00:15:00,2020-08-03 00:15:00,16394.95,46.76935,0.673199,39310,60.9944,10.08622,16926.65,11.00232,23.3554,1.005053
c3,c3log,gcrew_2020-08-03 00:30:00_c3log,2020-08-03 00:30:00,2020-08-03 00:30:00,16391.79,46.74603,0.672863,39311,61.00615,10.08393,16923.09,11.00001,23.35628,1.005051
c3,c3log,gcrew_2020-08-03 00:45:00_c3log,2020-08-03 00:45:00,2020-08-03 00:45:00,16398.9,46.73237,0.672667,39312,60.97972,10.08834,16929.9,11.00444,23.35786,1.005054
c3,c3log,gcrew_2020-08-03 01:00:00_c3log,2020-08-03 01:00:00,2020-08-03 01:00:00,16398.43,46.65281,0.671521,39313,60.98144,10.08795,16929.3,11.00405,23.35822,1.005054
c3,c3log,gcrew_2020-08-03 01:15:00_c3log,2020-08-03 01:15:00,2020-08-03 01:15:00,16400.1,46.60689,0.67086,39314,60.97525,10.08881,16930.61,11.0049,23.35945,1.005054
c3,c3log,gcrew_2020-08-03 01:30:00_c3log,2020-08-03 01:30:00,2020-08-03 01:30:00,16393.41,46.60689,0.67086,39315,61.00011,10.08405,16923.25,11.00011,23.36085,1.00505
c3,c3log,gcrew_2020-08-03 01:45:00_c3log,2020-08-03 01:45:00,2020-08-03 01:45:00,16399.14,46.55932,0.670176,39316,60.97881,10.08781,16929.07,11.00389,23.36112,1.005053
c3,c3log,gcrew_2020-08-03 02:00:00_c3log,2020-08-03 02:00:00,2020-08-03 02:00:00,16403.44,46.52189,0.669637,39317,60.96281,10.0903,16932.89,11.00638,23.36296,1.005054
c3,c3log,gcrew_2020-08-03 02:15:00_c3log,2020-08-03 02:15:00,2020-08-03 02:15:00,16399.32,46.471,0.668904,39318,60.97816,10.08723,16928.13,11.00328,23.36446,1.005052
c3,c3log,gcrew_2020-08-03 02:30:00_c3log,2020-08-03 02:30:00,2020-08-03 02:30:00,16401.02,46.43894,0.668443,39319,60.9718,10.08806,16929.4,11.00411,23.36594,1.005052
c3,c3log,gcrew_2020-08-03 02:45:00_c3log,2020-08-03 02:45:00,2020-08-03 02:45:00,16402.1,46.4343,0.668376,39320,60.96782,10.0885,16930.07,11.00454,23.36726,1.005052
c3,c3log,gcrew_2020-08-03 03:00:00_c3log,2020-08-03 03:00:00,2020-08-03 03:00:00,16401.5,46.41515,0.6681,39321,60.97005,10.08794,16929.21,11.00398,23.36797,1.005051
c3,c3log,gcrew_2020-08-03 03:15:00_c3log,2020-08-03 03:15:00,2020-08-03 03:15:00,16406,46.19651,0.664953,39322,60.9533,10.09057,16933.25,11.00661,23.36981,1.005053
c3,c3log,gcrew_2020-08-03 03:30:00_c3log,2020-08-03 03:30:00,2020-08-03 03:30:00,16402.63,46.63452,0.671258,39323,60.96585,10.08802,16929.29,11.00404,23.37122,1.005051
c3,c3log,gcrew_2020-08-03 03:45:00_c3log,2020-08-03 03:45:00,2020-08-03 03:45:00,16401.69,46.63452,0.671258,39324,60.96934,10.08714,16927.94,11.00316,23.37238,1.00505
c3,c3log,gcrew_2020-08-03 04:00:00_c3log,2020-08-03 04:00:00,2020-08-03 04:00:00,16403.41,48.17084,0.693372,39325,60.96295,10.08796,16929.19,11.00397,23.37395,1.00505
c3,c3log,gcrew_2020-08-03 04:15:00_c3log,2020-08-03 04:15:00,2020-08-03 04:15:00,16399.76,49.12551,0.707113,39326,60.97649,10.08527,16925.02,11.00126,23.37518,1.005047
c3,c3log,gcrew_2020-08-03 04:30:00_c3log,2020-08-03 04:30:00,2020-08-03 04:30:00,16404.97,49.84258,0.717435,39327,60.95715,10.08847,16929.95,11.00446,23.3765,1.00505
c3,c3log,gcrew_2020-08-03 04:45:00_c3log,2020-08-03 04:45:00,2020-08-03 04:45:00,16407.4,51.1382,0.736084,39328,60.94813,10.08974,16931.9,11.00573,23.37817,1.00505
c3,c3log,gcrew_2020-08-03 05:00:00_c3log,2020-08-03 05:00:00,2020-08-03 05:00:00,16401.65,52.58819,0.756955,39329,60.96947,10.08557,16925.44,11.00154,23.37975,1.005046
c3,c3log,gcrew_2020-08-03 05:15:00_c3log,2020-08-03 05:15:00,2020-08-03 05:15:00,16405.22,54.39377,0.782945,39330,60.95621,10.08762,16928.59,11.00359,23.38133,1.005048
c3,c3log,gcrew_2020-08-03 05:30:00_c3log,2020-08-03 05:30:00,2020-08-03 05:30:00,16407.83,55.60835,0.800427,39331,60.94652,10.0891,16930.87,11.00507,23.38257,1.005048
c3,c3log,gcrew_2020-08-03 05:45:00_c3log,2020-08-03 05:45:00,2020-08-03 05:45:00,16409.06,55.9112,0.804787,39332,60.94193,10.08965,16931.71,11.00561,23.38389,1.005049
c3,c3log,gcrew_2020-08-03 06:00:00_c3log,2020-08-03 06:00:00,2020-08-03 06:00:00,16409.31,55.51507,0.799085,39333,60.94103,10.08955,16931.55,11.0055,23.38512,1.005048
c3,c3log,gcrew_2020-08-03 06:15:00_c3log,2020-08-03 06:15:00,2020-08-03 06:15:00,16405.57,55.42218,0.797748,39334,60.95491,10.08672,16927.16,11.00266,23.3867,1.005046
c3,c3log,gcrew_2020-08-03 06:30:00_c3log,2020-08-03 06:30:00,2020-08-03 06:30:00,16409.32,54.94686,0.790906,39335,60.94099,10.08891,16930.53,11.00484,23.3882,1.005047
c3,c3log,gcrew_2020-08-03 06:45:00_c3log,2020-08-03 06:45:00,2020-08-03 06:45:00,16405.89,54.23648,0.780681,39336,60.95372,10.08636,16926.59,11.00228,23.38943,1.005045
c3,c3log,gcrew_2020-08-03 07:00:00_c3log,2020-08-03 07:00:00,2020-08-03 07:00:00,16405.99,53.90454,0.775903,39337,60.95336,10.08607,16926.13,11.00198,23.3911,1.005044
c3,c3log,gcrew_2020-08-03 07:15:00_c3log,2020-08-03 07:15:00,2020-08-03 07:15:00,16407.35,53.401,0.768655,39338,60.94831,10.0867,16927.09,11.00261,23.39242,1.005044
c3,c3log,gcrew_2020-08-03 07:30:00_c3log,2020-08-03 07:30:00,2020-08-03 07:30:00,16409.27,52.99089,0.762752,39339,60.94116,10.08767,16928.58,11.00358,23.39391,1.005044
c3,c3log,gcrew_2020-08-03 07:45:00_c3log,2020-08-03 07:45:00,2020-08-03 07:45:00,16411.34,52.45694,0.755066,39340,60.93346,10.08869,16930.13,11.00459,23.39566,1.005045
c3,c3log,gcrew_2020-08-03 08:00:00_c3log,2020-08-03 08:00:00,2020-08-03 08:00:00,16415.25,52.28792,0.752633,39341,60.91896,10.09102,16933.72,11.00692,23.39699,1.005046
c3,c3log,gcrew_2020-08-03 08:15:00_c3log,2020-08-03 08:15:00,2020-08-03 08:15:00,16413.43,51.89708,0.747007,39342,60.92573,10.0895,16931.37,11.00539,23.3984,1.005045
c3,c3log,gcrew_2020-08-03 08:30:00_c3log,2020-08-03 08:30:00,2020-08-03 08:30:00,16412.78,51.52904,0.74171,39343,60.92813,10.08874,16930.17,11.00461,23.39998,1.005044
c3,c3log,gcrew_2020-08-03 08:45:00_c3log,2020-08-03 08:45:00,2020-08-03 08:45:00,16409.96,51.1337,0.736019,39344,60.93859,10.08656,16926.8,11.00242,23.40139,1.005042
c3,c3log,gcrew_2020-08-03 09:00:00_c3log,2020-08-03 09:00:00,2020-08-03 09:00:00,16410.06,50.85019,0.731938,39345,60.93825,10.08618,16926.19,11.00202,23.4035,1.005041
c3,c3log,gcrew_2020-08-03 09:15:00_c3log,2020-08-03 09:15:00,2020-08-03 09:15:00,16417.38,50.60306,0.728381,39346,60.91107,10.09079,16933.3,11.00665,23.40481,1.005044
c3,c3log,gcrew_2020-08-03 09:30:00_c3log,2020-08-03 09:30:00,2020-08-03 09:30:00,16416.78,50.37501,0.725099,39347,60.91329,10.08996,16932.01,11.00581,23.40683,1.005043
c3,c3log,gcrew_2020-08-03 09:45:00_c3log,2020-08-03 09:45:00,2020-08-03 09:45:00,16414.36,50.2217,0.722892,39348,60.92227,10.08802,16928.99,11.00384,23.40842,1.005041
c3,c3log,gcrew_2020-08-03 10:00:00_c3log,2020-08-03 10:00:00,2020-08-03 10:00:00,16416.87,50.01651,0.719938,39349,60.91295,10.0893,16930.96,11.00512,23.41026,1.005042
c3,c3log,gcrew_2020-08-03 10:15:00_c3log,2020-08-03 10:15:00,2020-08-03 10:15:00,16419.56,49.85199,0.71757,39350,60.90298,10.09074,16933.17,11.00656,23.41194,1.005042
c3,c3log,gcrew_2020-08-03 10:30:00_c3log,2020-08-03 10:30:00,2020-08-03 10:30:00,16416.28,49.60194,0.713971,39351,60.91513,10.08808,16929.04,11.00387,23.41422,1.00504
c3,c3log,gcrew_2020-08-03 10:45:00_c3log,2020-08-03 10:45:00,2020-08-03 10:45:00,16413.93,49.43479,0.711565,39352,60.92386,10.08621,16926.14,11.00199,23.41563,1.005038
c3,c3log,gcrew_2020-08-03 11:00:00_c3log,2020-08-03 11:00:00,2020-08-03 11:00:00,16421.45,49.25232,0.708939,39353,60.89597,10.0908,16933.22,11.00659,23.41765,1.005041
c3,c3log,gcrew_2020-08-03 11:15:00_c3log,2020-08-03 11:15:00,2020-08-03 11:15:00,16420.33,49.1271,0.707136,39354,60.9001,10.08976,16931.6,11.00554,23.41905,1.00504
c3,c3log,gcrew_2020-08-03 11:30:00_c3log,2020-08-03 11:30:00,2020-08-03 11:30:00,16423.1,49.08377,0.706512,39355,60.88984,10.09118,16933.78,11.00696,23.42108,1.00504
c3,c3log,gcrew_2020-08-03 11:45:00_c3log,2020-08-03 11:45:00,2020-08-03 11:45:00,16418.33,48.82868,0.702841,39356,60.90754,10.08762,16928.27,11.00337,23.42284,1.005037
c3,c3log,gcrew_2020-08-03 12:00:00_c3log,2020-08-03 12:00:00,2020-08-03 12:00:00,16427.53,48.82265,0.702754,39357,60.87343,10.09343,16937.23,11.0092,23.42442,1.005041
c3,c3log,gcrew_2020-08-03 12:15:00_c3log,2020-08-03 12:15:00,2020-08-03 12:15:00,16425.59,48.59149,0.699427,39358,60.88062,10.09171,16934.56,11.00746,23.42645,1.005039
c3,c3log,gcrew_2020-08-03 12:30:00_c3log,2020-08-03 12:30:00,2020-08-03 12:30:00,16424.72,48.51106,0.698269,39359,60.88386,10.09042,16932.54,11.00615,23.42979,1.005037
c3,c3log,gcrew_2020-08-03 12:45:00_c3log,2020-08-03 12:45:00,2020-08-03 12:45:00,16425.88,48.34807,0.695923,39360,60.87956,10.09057,16932.74,11.00628,23.43278,1.005037
c3,c3log,gcrew_2020-08-03 13:00:00_c3log,2020-08-03 13:00:00,2020-08-03 13:00:00,16435.86,48.32084,0.695531,39361,60.84256,10.09651,16941.89,11.01223,23.4362,1.00504
c3,c3log,gcrew_2020-08-03 13:15:00_c3log,2020-08-03 13:15:00,2020-08-03 13:15:00,16433.7,48.17223,0.693392,39362,60.85057,10.09418,16938.25,11.00986,23.44043,1.005038
c3,c3log,gcrew_2020-08-03 13:30:00_c3log,2020-08-03 13:30:00,2020-08-03 13:30:00,16434.83,48.09703,0.692309,39363,60.8464,10.09406,16938.04,11.00973,23.44455,1.005036
c3,c3log,gcrew_2020-08-03 13:45:00_c3log,2020-08-03 13:45:00,2020-08-03 13:45:00,16436.26,48.0321,0.691375,39364,60.84111,10.0944,16938.54,11.01005,23.44746,1.005036
c3,c3log,gcrew_2020-08-03 14:00:00_c3log,2020-08-03 14:00:00,2020-08-03 14:00:00,16440.01,47.93795,0.69002,39365,60.82721,10.09651,16941.8,11.01217,23.44931,1.005037
c3,c3log,gcrew_2020-08-03 14:15:00_c3log,2020-08-03 14:15:00,2020-08-03 14:15:00,16438.8,47.90635,0.689565,39366,60.8317,10.09543,16940.11,11.01107,23.45063,1.005036
c3,c3log,gcrew_2020-08-03 14:30:00_c3log,2020-08-03 14:30:00,2020-08-03 14:30:00,16441.81,47.78026,0.68775,39367,60.82057,10.09699,16942.5,11.01263,23.45274,1.005036
c3,c3log,gcrew_2020-08-03 14:45:00_c3log,2020-08-03 14:45:00,2020-08-03 14:45:00,16443.02,47.70149,0.686616,39368,60.81608,10.09732,16942.99,11.01294,23.45503,1.005036
c3,c3log,gcrew_2020-08-03 15:00:00_c3log,2020-08-03 15:00:00,2020-08-03 15:00:00,16444.47,47.62649,0.685536,39369,60.81071,10.09816,16944.28,11.01378,23.45564,1.005037
c3,c3log,gcrew_2020-08-03 15:15:00_c3log,2020-08-03 15:15:00,2020-08-03 15:15:00,16440.35,47.53797,0.684262,39370,60.82594,10.09523,16939.75,11.01083,23.45652,1.005034
c3,c3log,gcrew_2020-08-03 15:30:00_c3log,2020-08-03 15:30:00,2020-08-03 15:30:00,16441.59,47.48185,0.683455,39371,60.82136,10.09546,16940.08,11.01105,23.45934,1.005034
c3,c3log,gcrew_2020-08-03 15:45:00_c3log,2020-08-03 15:45:00,2020-08-03 15:45:00,16437.1,47.65014,0.685877,39372,60.83797,10.09185,16934.49,11.00742,23.46224,1.00503
c3,c3log,gcrew_2020-08-03 16:00:00_c3log,2020-08-03 16:00:00,2020-08-03 16:00:00,16443.75,57.3211,0.825081,39373,60.81339,10.09595,16940.81,11.01152,23.46382,1.005033
c3,c3log,gcrew_2020-08-03 16:15:00_c3log,2020-08-03 16:15:00,2020-08-03 16:15:00,16445.51,57.97809,0.834538,39374,60.80688,10.09705,16942.5,11.01263,23.46417,1.005033
c3,c3log,gcrew_2020-08-03 16:30:00_c3log,2020-08-03 16:30:00,2020-08-03 16:30:00,16437.2,50.41735,0.725708,39375,60.8376,10.09142,16933.8,11.00697,23.46462,1.005029
c3,c3log,gcrew_2020-08-03 16:45:00_c3log,2020-08-03 16:45:00,2020-08-03 16:45:00,16446.74,49.84358,0.717449,39376,60.80233,10.0978,16943.66,11.01338,23.46452,1.005034
c3,c3log,gcrew_2020-08-03 17:00:00_c3log,2020-08-03 17:00:00,2020-08-03 17:00:00,16447.01,49.0242,0.705655,39377,60.80133,10.09801,16943.99,11.0136,23.46435,1.005034
c3,c3log,gcrew_2020-08-03 17:15:00_c3log,2020-08-03 17:15:00,2020-08-03 17:15:00,16449.83,47.83619,0.688555,39378,60.79091,10.09993,16946.96,11.01552,23.46417,1.005036
c3,c3log,gcrew_2020-08-03 17:30:00_c3log,2020-08-03 17:30:00,2020-08-03 17:30:00,16451.05,46.92346,0.675417,39379,60.78641,10.10072,16948.18,11.01632,23.46426,1.005036
c3,c3log,gcrew_2020-08-03 17:45:00_c3log,2020-08-03 17:45:00,2020-08-03 17:45:00,16449.99,46.82533,0.674005,39380,60.79032,10.10003,16947.12,11.01563,23.46417,1.005036
c3,c3log,gcrew_2020-08-03 18:00:00_c3log,2020-08-03 18:00:00,2020-08-03 18:00:00,16446.38,46.75603,0.673007,39381,60.80366,10.09755,16943.28,11.01313,23.46452,1.005034
c3,c3log,gcrew_2020-08-03 18:15:00_c3log,2020-08-03 18:15:00,2020-08-03 18:15:00,16452.99,47.40361,0.682328,39382,60.77922,10.10172,16949.72,11.01732,23.46567,1.005037
c3,c3log,gcrew_2020-08-03 18:30:00_c3log,2020-08-03 18:30:00,2020-08-03 18:30:00,16454.99,47.74283,0.687211,39383,60.77186,10.10314,16951.92,11.01875,23.46523,1.005038
c3,c3log,gcrew_2020-08-03 18:45:00_c3log,2020-08-03 18:45:00,2020-08-03 18:45:00,16449.55,47.97141,0.690501,39384,60.79193,10.09932,16946,11.0149,23.46619,1.005035
c3,c3log,gcrew_2020-08-03 19:00:00_c3log,2020-08-03 19:00:00,2020-08-03 19:00:00,16449.97,47.98096,0.690639,39385,60.79038,10.09952,16946.31,11.0151,23.46655,1.005035
c3,c3log,gcrew_2020-08-03 19:15:00_c3log,2020-08-03 19:15:00,2020-08-03 19:15:00,16458.47,48.23683,0.694322,39386,60.75899,10.1051,16954.92,11.0207,23.46699,1.005039
c3,c3log,gcrew_2020-08-03 19:30:00_c3log,2020-08-03 19:30:00,2020-08-03 19:30:00,16457.31,47.90635,0.689565,39387,60.76327,10.10416,16953.46,11.01975,23.46778,1.005038
c3,c3log,gcrew_2020-08-03 19:45:00_c3log,2020-08-03 19:45:00,2020-08-03 19:45:00,16454.75,47.72461,0.686949,39388,60.77271,10.10223,16950.48,11.01781,23.46883,1.005036
c3,c3log,gcrew_2020-08-03 20:00:00_c3log,2020-08-03 20:00:00,2020-08-03 20:00:00,16453.36,47.75204,0.687344,39389,60.77785,10.10114,16948.78,11.01671,23.46963,1.005035
c3,c3log,gcrew_2020-08-03 20:15:00_c3log,2020-08-03 20:15:00,2020-08-03 20:15:00,16456.33,47.42607,0.682652,39390,60.76688,10.10299,16951.64,11.01856,23.47024,1.005036
c3,c3log,gcrew_2020-08-03 20:30:00_c3log,2020-08-03 20:30:00,2020-08-03 20:30:00,16451.61,47.37955,0.681982,39391,60.78433,10.09969,16946.53,11.01525,23.47094,1.005034
c3,c3log,gcrew_2020-08-03 20:45:00_c3log,2020-08-03 20:45:00,2020-08-03 20:45:00,16454.04,47.491,0.683586,39392,60.77536,10.10107,16948.65,11.01662,23.47208,1.005035
c3,c3log,gcrew_2020-08-03 21:00:00_c3log,2020-08-03 21:00:00,2020-08-03 21:00:00,16456.72,47.3563,0.681647,39393,60.76544,10.10264,16951.07,11.01819,23.47315,1.005035
