Logger,Table,loggernet_variable,Site,Plot,Instrument,Instrument_ID,Sensor_ID,Location,valid_through,research_name,note
Compass_GWI_W_411,ClimaVue50_24hr,BP_mbar_TMn,GWI,W,ClimaVUE50,A,,,,wx_bptmn24,
Compass_GWI_W_411,ClimaVue50_24hr,RH_Max,GWI,W,ClimaVUE50,A,,,,wx_rh24,
Compass_GWI_W_411,ClimaVue50_24hr,RH_Min,GWI,W,ClimaVUE50,A,,,,wx_rht24,
Compass_GWI_W_411,ClimaVue50_24hr,RHT_C_Max,GWI,W,ClimaVUE50,A,,,,wx_rhtmax24,
Compass_GWI_W_411,ClimaVue50_24hr,RHT_C_Min,GWI,W,ClimaVUE50,A,,,,wx_rhtmin24,
Compass_GWI_W_411,ClimaVue50_24hr,TiltNS_deg_Max,GWI,W,ClimaVUE50,A,,,,wx_tilt_ns24,
Compass_GWI_W_411,ClimaVue50_24hr,TiltNS_deg_TMx,GWI,W,ClimaVUE50,A,,,,,
Compass_GWI_W_411,ClimaVue50_24hr,TiltNS_deg_Min,GWI,W,ClimaVUE50,A,,,,,
Compass_GWI_W_411,ClimaVue50_24hr,TiltNS_deg_TMn,GWI,W,ClimaVUE50,A,,,,,
Compass_GWI_W_411,ClimaVue50_24hr,TiltWE_deg_Max,GWI,W,ClimaVUE50,A,,,,wx_tilt_we24,
Compass_GWI_W_411,ClimaVue50_24hr,TiltWE_deg_TMx,GWI,W,ClimaVUE50,A,,,,,
Compass_GWI_W_411,ClimaVue50_24hr,TiltWE_deg_Min,GWI,W,ClimaVUE50,A,,,,,
Compass_GWI_W_411,ClimaVue50_24hr,PAR_Den_C_Avg,GWI,W,ClimaVUE50,A,,,,wx_par_den24,
Compass_GWI_W_411,ClimaVue50_24hr,PAR_Tot_C_Tot,GWI,W,ClimaVUE50,A,,,,wx_par_tot24,
Compass_GWI_W_411,ClimaVue50_24hr,CVMeta,GWI,W,ClimaVUE50,A,,,,,
,,,,,,,,,,,
Compass_GWI_W_411,ExoTable,Format,GWI,W,EXO,A,,,,,
Compass_GWI_W_411,ExoTable,RECORD,GWI,W,EXO,A,,,,,
Compass_GWI_W_411,ExoTable,PB,GWI,W,EXO,A,,,,,
Compass_GWI_W_411,ExoTable,Statname,GWI,W,EXO,A,,,,,
Compass_GWI_W_411,ExoTable,Date,GWI,W,EXO,A,,,,,
Compass_GWI_W_411,ExoTable,Time,GWI,W,EXO,A,,,,,
Compass_GWI_W_411,ExoTable,Conductivity,GWI,W,EXO,A,,,,sonde_conductivity,
Compass_GWI_W_411,ExoTable,FDOM_QSU,GWI,W,EXO,A,,,,sonde_fdom,
Compass_GWI_W_411,ExoTable,FDOM_RFU,GWI,W,EXO,A,,,,sonde_fdom_rfu,
Compass_GWI_W_411,ExoTable,NLF_conductivity,GWI,W,EXO,A,,,,sonde_nlf_cond,
Compass_GWI_W_411,ExoTable,ODO_sat,GWI,W,EXO,A,,,,sonde_odo_sat,
Compass_GWI_W_411,ExoTable,ODO_local,GWI,W,EXO,A,,,,sonde_odo_local,
Compass_GWI_W_411,ExoTable,ODO_MgL,GWI,W,EXO,A,,,,sonde_odo_mgl,
Compass_GWI_W_411,ExoTable,Pressure_psia,GWI,W,EXO,A,,,,sonde_pressure,
Compass_GWI_W_411,ExoTable,Salinity_PPT,GWI,W,EXO,A,,,,sonde_salinity,
Compass_GWI_W_411,ExoTable,Specific_Conductivity_uScm,GWI,W,EXO,A,,,,sonde_spcond,
Compass_GWI_W_411,ExoTable,Wiper_Position_mv,GWI,W,EXO,A,,,,sonde_wiperpos,
Compass_GWI_W_411,ExoTable,pH,GWI,W,EXO,A,,,,sonde_ph,
Compass_GWI_W_411,ExoTable,pH_mv,GWI,W,EXO,A,,,,sonde_ph_mv,
Compass_GWI_W_411,ExoTable,Temp_C,GWI,W,EXO,A,,,,sonde_temp,
Compass_GWI_W_411,ExoTable,Depth_m,GWI,W,EXO,A,,,,sonde_depth,
Compass_GWI_W_411,ExoTable,Battery_v,GWI,W,EXO,A,,,,battery_voltage,
Compass_GWI_W_411,ExoTable,Cable_v,GWI,W,EXO,A,,,,sonde_cable,
Compass_GWI_W_411,ExoTable,Wiper_Current_ma,GWI,W,EXO,A,,,,sonde_wipercur,
Compass_GWI_W_411,ExoTable,sn,GWI,W,EXO,A,,,,,
Compass_GWI_W_411,ExoTable,snn,GWI,W,EXO,A,,,,,
,,,,,,,,,,,
Compass_GWI_W_411,TerosTableC,RECORD,GWI,W,TEROS12,C,,,,,
Compass_GWI_W_411,TerosTableC,PB,GWI,W,TEROS12,C,,,,,
Compass_GWI_W_411,TerosTableC,Format,GWI,W,TEROS12,C,,,,,
Compass_GWI_W_411,TerosTableC,Statname,GWI,W,TEROS12,C,,,,,
Compass_GWI_W_411,TerosTableC,BattV_Avg,GWI,W,TEROS12,C,,,,battery_voltage,
Compass_GWI_W_411,TerosTableC,"TerosC({1:2},1)",GWI,W,TEROS12,C,{1:2},,,soil_vwc_10cm,
Compass_GWI_W_411,TerosTableC,"TerosC({3:4},1)",GWI,W,TEROS12,C,{3:4},,,,
Compass_GWI_W_411,TerosTableC,"TerosC({5:6},1)",GWI,W,TEROS12,C,{5:6},,,soil_vwc_30cm,
Compass_GWI_W_411,TerosTableC,"TerosC({1:2},2)",GWI,W,TEROS12,C,{1:2},,,soil_temp_10cm,
Compass_GWI_W_411,TerosTableC,"TerosC({3:4},2)",GWI,W,TEROS12,C,{3:4},,,,
Compass_GWI_W_411,TerosTableC,"TerosC({5:6},2)",GWI,W,TEROS12,C,{5:6},,,soil_temp_30cm,
Compass_GWI_W_411,TerosTableC,"TerosC({1:2},3)",GWI,W,TEROS12,C,{1:2},,,soil_EC_10cm,
Compass_GWI_W_411,TerosTableC,"TerosC({3:4},3)",GWI,W,TEROS12,C,{3:4},,,,
Compass_GWI_W_411,TerosTableC,"TerosC({5:6},3)",GWI,W,TEROS12,C,{5:6},,,soil_EC_30cm,
,,,,,,,,,,,
Compass_GWI_W_411,WaterLevel600C,RECORD,GWI,W,AquaTROLL600,C,,,,,
Compass_GWI_W_411,WaterLevel600C,PB,GWI,W,AquaTROLL600,C,,,,,
Compass_GWI_W_411,WaterLevel600C,Format,GWI,W,AquaTROLL600,C,,,,,
Compass_GWI_W_411,WaterLevel600C,Statname,GWI,W,AquaTROLL600,C,,,,,
Compass_GWI_W_411,WaterLevel600C,BattV_Avg,GWI,W,AquaTROLL600,C,,,,battery_voltage,
Compass_GWI_W_411,WaterLevel600C,Barometric_Pressure600C,GWI,W,AquaTROLL600,C,,,,gw_bar_pressure,
Compass_GWI_W_411,WaterLevel600C,Temperature600C,GWI,W,AquaTROLL600,C,,,,gw_temperature,
Compass_GWI_W_411,WaterLevel600C,Aquatroll_IDC(1),GWI,W,AquaTROLL600,C,,,,,
Compass_GWI_W_411,WaterLevel600C,Actual_Conductivity600C,GWI,W,AquaTROLL600,C,,,,gw_act_cond,
Compass_GWI_W_411,WaterLevel600C,Specific_Conductivity600C,GWI,W,AquaTROLL600,C,,,,gw_spec_cond,
Compass_GWI_W_411,WaterLevel600C,Salinity600C,GWI,W,AquaTROLL600,C,,,,gw_salinity,
Compass_GWI_W_411,WaterLevel600C,TDS600C,GWI,W,AquaTROLL600,C,,,,gw_tds,
Compass_GWI_W_411,WaterLevel600C,Water_Density600C,GWI,W,AquaTROLL600,C,,,,gw_density,
Compass_GWI_W_411,WaterLevel600C,Resistivity600C,GWI,W,AquaTROLL600,C,,,,gw_resistivity,
Compass_GWI_W_411,WaterLevel600C,pH600C,GWI,W,AquaTROLL600,C,,,,gw_ph,
Compass_GWI_W_411,WaterLevel600C,pH_mV600C,GWI,W,AquaTROLL600,C,,,,gw_ph_mv,
Compass_GWI_W_411,WaterLevel600C,pH_ORP600C,GWI,W,AquaTROLL600,C,,,,gw_ph_orp,
Compass_GWI_W_411,WaterLevel600C,RDO_concen600C,GWI,W,AquaTROLL600,C,,,,gw_rdo_conc,
Compass_GWI_W_411,WaterLevel600C,RDO_perc_sat600C,GWI,W,AquaTROLL600,C,,,,gw_perc_sat,
Compass_GWI_W_411,WaterLevel600C,RDO_part_Pressure600C,GWI,W,AquaTROLL600,C,,,,gw_part_pressure,
Compass_GWI_W_411,WaterLevel600C,Pressure600C,GWI,W,AquaTROLL600,C,,,,gw_pressure,
Compass_GWI_W_411,WaterLevel600C,Depth600C,GWI,W,AquaTROLL600,C,,,,gw_depth,
Compass_GWI_W_411,WaterLevel600C,Voltage,GWI,W,AquaTROLL600,C,,,,gw_voltage,
Compass_GWI_W_411,WaterLevel600C,Voltage_Ext600C,GWI,W,AquaTROLL600,C,,,,gw_voltage_ext,
Compass_GWI_W_411,WaterLevel600C,Battery_Int600C,GWI,W,AquaTROLL600,C,,,,gw_battery,
,,,,,,,,,,,
Compass_MSM_Buoy,CheckTable,Format,MSM,Buoy,Datalogger,Buoy,,,,,
Compass_MSM_Buoy,CheckTable,RECORD,MSM,Buoy,Datalogger,Buoy,,,,,
Compass_MSM_Buoy,CheckTable,BattV,MSM,Buoy,Datalogger,Buoy,,,,battery_voltage,
Compass_MSM_Buoy,CheckTable,SolarV,MSM,Buoy,Datalogger,Buoy,,,,solar_voltage,
Compass_MSM_Buoy,CheckTable,Batt_CHECK,MSM,Buoy,Datalogger,Buoy,,,,,
Compass_MSM_Buoy,CheckTable,Solar_CHECK,MSM,Buoy,Datalogger,Buoy,,,,,
Compass_MSM_Buoy,CheckTable,Flag({1:14}),MSM,Buoy,Datalogger,Buoy,,,,,
Compass_MSM_Buoy,CheckTable,Statname,MSM,Buoy,Datalogger,Buoy,,,,,
Compass_MSM_Buoy,CheckTable,PB,MSM,Buoy,Datalogger,Buoy,,,,,
,,,,,,,,,,,
Compass_MSM_Buoy,ExoTable,Format,MSM,Buoy,EXO,A,,,,,
Compass_MSM_Buoy,ExoTable,RECORD,MSM,Buoy,EXO,A,,,,,
Compass_MSM_Buoy,ExoTable,PB,MSM,Buoy,EXO,A,,,,,
Compass_MSM_Buoy,ExoTable,Statname,MSM,Buoy,EXO,A,,,,,
Compass_MSM_Buoy,ExoTable,Date,MSM,Buoy,EXO,A,,,,,
Compass_MSM_Buoy,ExoTable,Time,MSM,Buoy,EXO,A,,,,,
Compass_MSM_Buoy,ExoTable,Conductivity,MSM,Buoy,EXO,A,,,,sonde_conductivity,
Compass_MSM_Buoy,ExoTable,FDOM_QSU,MSM,Buoy,EXO,A,,,,sonde_fdom,
Compass_MSM_Buoy,ExoTable,FDOM_RFU,MSM,Buoy,EXO,A,,,,sonde_fdom_rfu,
Compass_MSM_Buoy,ExoTable,NLF_conductivity,MSM,Buoy,EXO,A,,,,sonde_nlf_cond,
Compass_MSM_Buoy,ExoTable,ODO_sat,MSM,Buoy,EXO,A,,,,sonde_odo_sat,
Compass_MSM_Buoy,ExoTable,ODO_local,MSM,Buoy,EXO,A,,,,sonde_odo_local,
Compass_MSM_Buoy,ExoTable,ODO_MgL,MSM,Buoy,EXO,A,,,,sonde_odo_mgl,
Compass_MSM_Buoy,ExoTable,Pressure_psia,MSM,Buoy,EXO,A,,,,sonde_pressure,
Compass_MSM_Buoy,ExoTable,Salinity_PPT,MSM,Buoy,EXO,A,,,,sonde_salinity,
Compass_MSM_Buoy,ExoTable,Specific_Conductivity_uScm,MSM,Buoy,EXO,A,,,,sonde_spcond,
Compass_MSM_Buoy,ExoTable,Wiper_Position_mv,MSM,Buoy,EXO,A,,,,sonde_wiperpos,
Compass_MSM_Buoy,ExoTable,pH,MSM,Buoy,EXO,A,,,,sonde_ph,
Compass_MSM_Buoy,ExoTable,pH_mv,MSM,Buoy,EXO,A,,,,sonde_ph_mv,
Compass_MSM_Buoy,ExoTable,Temp_C,MSM,Buoy,EXO,A,,,,sonde_temp,
Compass_MSM_Buoy,ExoTable,Depth_m,MSM,Buoy,EXO,A,,,,sonde_depth,
Compass_MSM_Buoy,ExoTable,Battery_v,MSM,Buoy,EXO,A,,,,battery_voltage,
Compass_MSM_Buoy,ExoTable,Cable_v,MSM,Buoy,EXO,A,,,,sonde_cable,
Compass_MSM_Buoy,ExoTable,Wiper_Current_ma,MSM,Buoy,EXO,A,,,,sonde_wipercur,
Compass_MSM_Buoy,ExoTable,sn,MSM,Buoy,EXO,A,,,,,
Compass_MSM_Buoy,ExoTable,snn,MSM,Buoy,EXO,A,,,,,
Compass_MSM_Buoy,ExoTable,TSS_MgL,MSM,Buoy,EXO,A,,,,sonde_tss,
Compass_MSM_Buoy,ExoTable,ORP_mv,MSM,Buoy,EXO,A,,,,sonde_orp,
Compass_MSM_Buoy,ExoTable,TDS_mg_L,MSM,Buoy,EXO,A,,,,sonde_tds,
Compass_MSM_Buoy,ExoTable,Vertical_Position_m,MSM,Buoy,EXO,A,,,,sonde_vpos,
Compass_MSM_Buoy,ExoTable,Turbidity_FNU,MSM,Buoy,EXO,A,,,,sonde_turbidity,
Compass_MSM_Buoy,ExoTable,Turbidity_Raw,MSM,Buoy,EXO,A,,,,sonde_turb_raw,
,,,,,,,,,,,
Compass_MSM_TR_402,CheckTable,Format,MSM,TR,Datalogger,402,,,,,
Compass_MSM_TR_402,CheckTable,RECORD,MSM,TR,Datalogger,402,,,,,
Compass_MSM_TR_402,CheckTable,BattV,MSM,TR,Datalogger,402,,,,battery_voltage,
Compass_MSM_TR_402,CheckTable,SolarV,MSM,TR,Datalogger,402,,,,solar_voltage,
Compass_MSM_TR_402,CheckTable,Batt_CHECK,MSM,TR,Datalogger,402,,,,,
Compass_MSM_TR_402,CheckTable,Solar_CHECK,MSM,TR,Datalogger,402,,,,,
Compass_MSM_TR_402,CheckTable,Flag({1:14}),MSM,TR,Datalogger,402,,,,,
Compass_MSM_TR_402,CheckTable,Statname,MSM,TR,Datalogger,402,,,,,
Compass_MSM_TR_402,CheckTable,PB,MSM,TR,Datalogger,402,,,,,
,,,,,,,,,,,
Compass_MSM_TR_402,SapflowB,RECORD,MSM,TR,Sapflow,,,,,,
Compass_MSM_TR_402,SapflowB,PB,MSM,TR,Sapflow,,,,,,
Compass_MSM_TR_402,SapflowB,Format,MSM,TR,Sapflow,,,,,,
Compass_MSM_TR_402,SapflowB,Statname,MSM,TR,Sapflow,,,,,,
Compass_MSM_TR_402,SapflowB,BattV_Avg,MSM,TR,Sapflow,B,,,,battery_voltage,
Compass_MSM_TR_402,SapflowB,DiffVoltB_Avg({1:8}),MSM,TR,Sapflow,B,0{1:8},,,sapflow_2.5cm,
Compass_MSM_TR_402,SapflowB,DiffVoltB_Avg({9:12}),MSM,TR,Sapflow,B,"0{3,4,5,7}D",,,sapflow_5cm,
,,,,,,,,,,,
Compass_MSM_TR_402,TerosTableB,RECORD,MSM,TR,TEROS12,B,,,,,
Compass_MSM_TR_402,TerosTableB,PB,MSM,TR,TEROS12,B,,,,,
Compass_MSM_TR_402,TerosTableB,Format,MSM,TR,TEROS12,B,,,,,
Compass_MSM_TR_402,TerosTableB,Statname,MSM,TR,TEROS12,B,,,,,
Compass_MSM_TR_402,TerosTableB,BattV_Avg,MSM,TR,TEROS12,B,,,,battery_voltage,
Compass_MSM_TR_402,TerosTableB,"TerosB({1:4},1)",MSM,TR,TEROS12,B,{1:4},,,soil_vwc_10cm,
Compass_MSM_TR_402,TerosTableB,"TerosB({5:6},1)",MSM,TR,TEROS12,B,{5:6},,,soil_vwc_30cm,
Compass_MSM_TR_402,TerosTableB,"TerosB({1:4},2)",MSM,TR,TEROS12,B,{1:4},,,soil_temp_10cm,
Compass_MSM_TR_402,TerosTableB,"TerosB({5:6},2)",MSM,TR,TEROS12,B,{5:6},,,soil_temp_30cm,
Compass_MSM_TR_402,TerosTableB,"TerosB({1:4},3)",MSM,TR,TEROS12,B,{1:4},,,soil_EC_10cm,
Compass_MSM_TR_402,TerosTableB,"TerosB({5:6},3)",MSM,TR,TEROS12,B,{5:6},,,soil_EC_30cm,
,,,,,,,,,,,
Compass_MSM_TR_402,WaterLevel600B,RECORD,MSM,TR,AquaTROLL600,B,,,,,
Compass_MSM_TR_402,WaterLevel600B,PB,MSM,TR,AquaTROLL600,B,,,,,
Compass_MSM_TR_402,WaterLevel600B,Format,MSM,TR,AquaTROLL600,B,,,,,
Compass_MSM_TR_402,WaterLevel600B,Statname,MSM,TR,AquaTROLL600,B,,,,,
Compass_MSM_TR_402,WaterLevel600B,BattV_Avg,MSM,TR,AquaTROLL600,B,,,,battery_voltage,
Compass_MSM_TR_402,WaterLevel600B,Barometric_Pressure600B,MSM,TR,AquaTROLL600,B,,,,gw_bar_pressure,
Compass_MSM_TR_402,WaterLevel600B,Temperature600B,MSM,TR,AquaTROLL600,B,,,,gw_temperature,
Compass_MSM_TR_402,WaterLevel600B,Aquatroll_IDB(1),MSM,TR,AquaTROLL600,B,,,,,
Compass_MSM_TR_402,WaterLevel600B,Actual_Conductivity600B,MSM,TR,AquaTROLL600,B,,,,gw_act_cond,
Compass_MSM_TR_402,WaterLevel600B,Specific_Conductivity600B,MSM,TR,AquaTROLL600,B,,,,gw_spec_cond,
Compass_MSM_TR_402,WaterLevel600B,Salinity600B,MSM,TR,AquaTROLL600,B,,,,gw_salinity,
Compass_MSM_TR_402,WaterLevel600B,TDS600B,MSM,TR,AquaTROLL600,B,,,,gw_tds,
Compass_MSM_TR_402,WaterLevel600B,Water_Density600B,MSM,TR,AquaTROLL600,B,,,,gw_density,
Compass_MSM_TR_402,WaterLevel600B,Resistivity600B,MSM,TR,AquaTROLL600,B,,,,gw_resistivity,
Compass_MSM_TR_402,WaterLevel600B,pH600B,MSM,TR,AquaTROLL600,B,,,,gw_ph,
Compass_MSM_TR_402,WaterLevel600B,pH_mV600B,MSM,TR,AquaTROLL600,B,,,,gw_ph_mv,
Compass_MSM_TR_402,WaterLevel600B,pH_ORP600B,MSM,TR,AquaTROLL600,B,,,,gw_ph_orp,
Compass_MSM_TR_402,WaterLevel600B,RDO_concen600B,MSM,TR,AquaTROLL600,B,,,,gw_rdo_conc,
Compass_MSM_TR_402,WaterLevel600B,RDO_perc_sat600B,MSM,TR,AquaTROLL600,B,,,,gw_perc_sat,
Compass_MSM_TR_402,WaterLevel600B,RDO_part_Pressure600B,MSM,TR,AquaTROLL600,B,,,,gw_part_pressure,
Compass_MSM_TR_402,WaterLevel600B,Pressure600B,MSM,TR,AquaTROLL600,B,,,,gw_pressure,
Compass_MSM_TR_402,WaterLevel600B,Depth600B,MSM,TR,AquaTROLL600,B,,,,gw_depth,
Compass_MSM_TR_402,WaterLevel600B,Voltage,MSM,TR,AquaTROLL600,B,,,,gw_voltage,
Compass_MSM_TR_402,WaterLevel600B,Voltage_Ext600B,MSM,TR,AquaTROLL600,B,,,,gw_voltage_ext,
Compass_MSM_TR_402,WaterLevel600B,Battery_Int600B,MSM,TR,AquaTROLL600,B,,,,gw_battery,
,,,,,,,,,,,
Compass_MSM_UP_403,CheckTable,Format,MSM,UP,Datalogger,403,,,,,
Compass_MSM_UP_403,CheckTable,RECORD,MSM,UP,Datalogger,403,,,,,
Compass_MSM_UP_403,CheckTable,BattV,MSM,UP,Datalogger,403,,,,battery_voltage,
Compass_MSM_UP_403,CheckTable,SolarV,MSM,UP,Datalogger,403,,,,solar_voltage,
Compass_MSM_UP_403,CheckTable,Batt_CHECK,MSM,UP,Datalogger,403,,,,,
Compass_MSM_UP_403,CheckTable,Solar_CHECK,MSM,UP,Datalogger,403,,,,,
Compass_MSM_UP_403,CheckTable,Flag({1:14}),MSM,UP,Datalogger,403,,,,,
Compass_MSM_UP_403,CheckTable,Statname,MSM,UP,Datalogger,403,,,,,
Compass_MSM_UP_403,CheckTable,PB,MSM,UP,Datalogger,403,,,,,
,,,,,,,,,,,
Compass_MSM_UP_403,SapflowA,RECORD,MSM,UP,Sapflow,,,,,,
Compass_MSM_UP_403,SapflowA,PB,MSM,UP,Sapflow,,,,,,
Compass_MSM_UP_403,SapflowA,Format,MSM,UP,Sapflow,,,,,,
Compass_MSM_UP_403,SapflowA,Statname,MSM,UP,Sapflow,,,,,,
Compass_MSM_UP_403,SapflowA,BattV_Avg,MSM,UP,Sapflow,A,,,,battery_voltage,
Compass_MSM_UP_403,SapflowA,DiffVoltA_Avg({1:8}),MSM,UP,Sapflow,A,0{1:8},,,sapflow_2.5cm,
Compass_MSM_UP_403,SapflowA,DiffVoltA_Avg({9:12}),MSM,UP,Sapflow,A,0{1:4}D,,,sapflow_5cm,
,,,,,,,,,,,
Compass_MSM_UP_403,TerosTableA,RECORD,MSM,UP,TEROS12,A,,,,,
Compass_MSM_UP_403,TerosTableA,PB,MSM,UP,TEROS12,A,,,,,
Compass_MSM_UP_403,TerosTableA,Format,MSM,UP,TEROS12,A,,,,,
Compass_MSM_UP_403,TerosTableA,Statname,MSM,UP,TEROS12,A,,,,,
Compass_MSM_UP_403,TerosTableA,BattV_Avg,MSM,UP,TEROS12,A,,,,battery_voltage,
Compass_MSM_UP_403,TerosTableA,"TerosA({1:4},1)",MSM,UP,TEROS12,A,{1:4},,,soil_vwc_10cm,
Compass_MSM_UP_403,TerosTableA,"TerosA({5:6},1)",MSM,UP,TEROS12,A,{5:6},,,soil_vwc_30cm,
Compass_MSM_UP_403,TerosTableA,"TerosA({1:4},2)",MSM,UP,TEROS12,A,{1:4},,,soil_temp_10cm,
Compass_MSM_UP_403,TerosTableA,"TerosA({5:6},2)",MSM,UP,TEROS12,A,{5:6},,,soil_temp_30cm,
Compass_MSM_UP_403,TerosTableA,"TerosA({1:4},3)",MSM,UP,TEROS12,A,{1:4},,,soil_EC_10cm,
Compass_MSM_UP_403,TerosTableA,"TerosA({5:6},3)",MSM,UP,TEROS12,A,{5:6},,,soil_EC_30cm,
,,,,,,,,,,,
Compass_MSM_UP_403,WaterLevel600A,RECORD,MSM,UP,AquaTROLL600,A,,,,,
Compass_MSM_UP_403,WaterLevel600A,PB,MSM,UP,AquaTROLL600,A,,,,,
Compass_MSM_UP_403,WaterLevel600A,Format,MSM,UP,AquaTROLL600,A,,,,,
Compass_MSM_UP_403,WaterLevel600A,Statname,MSM,UP,AquaTROLL600,A,,,,,
Compass_MSM_UP_403,WaterLevel600A,BattV_Avg,MSM,UP,AquaTROLL600,A,,,,battery_voltage,
Compass_MSM_UP_403,WaterLevel600A,Barometric_Pressure600A,MSM,UP,AquaTROLL600,A,,,,gw_bar_pressure,
Compass_MSM_UP_403,WaterLevel600A,Temperature600A,MSM,UP,AquaTROLL600,A,,,,gw_temperature,
Compass_MSM_UP_403,WaterLevel600A,Aquatroll_IDA(1),MSM,UP,AquaTROLL600,A,,,,,
Compass_MSM_UP_403,WaterLevel600A,Actual_Conductivity600A,MSM,UP,AquaTROLL600,A,,,,gw_act_cond,
Compass_MSM_UP_403,WaterLevel600A,Specific_Conductivity600A,MSM,UP,AquaTROLL600,A,,,,gw_spec_cond,
Compass_MSM_UP_403,WaterLevel600A,Salinity600A,MSM,UP,AquaTROLL600,A,,,,gw_salinity,
Compass_MSM_UP_403,WaterLevel600A,TDS600A,MSM,UP,AquaTROLL600,A,,,,gw_tds,
Compass_MSM_UP_403,WaterLevel600A,Water_Density600A,MSM,UP,AquaTROLL600,A,,,,gw_density,
Compass_MSM_UP_403,WaterLevel600A,Resistivity600A,MSM,UP,AquaTROLL600,A,,,,gw_resistivity,
Compass_MSM_UP_403,WaterLevel600A,pH600A,MSM,UP,AquaTROLL600,A,,,,gw_ph,
Compass_MSM_UP_403,WaterLevel600A,pH_mV600A,MSM,UP,AquaTROLL600,A,,,,gw_ph_mv,
Compass_MSM_UP_403,WaterLevel600A,pH_ORP600A,MSM,UP,AquaTROLL600,A,,,,gw_ph_orp,
Compass_MSM_UP_403,WaterLevel600A,RDO_concen600A,MSM,UP,AquaTROLL600,A,,,,gw_rdo_conc,
Compass_MSM_UP_403,WaterLevel600A,RDO_perc_sat600A,MSM,UP,AquaTROLL600,A,,,,gw_perc_sat,
Compass_MSM_UP_403,WaterLevel600A,RDO_part_Pressure600A,MSM,UP,AquaTROLL600,A,,,,gw_part_pressure,
Compass_MSM_UP_403,WaterLevel600A,Pressure600A,MSM,UP,AquaTROLL600,A,,,,gw_pressure,
Compass_MSM_UP_403,WaterLevel600A,Depth600A,MSM,UP,AquaTROLL600,A,,,,gw_depth,
Compass_MSM_UP_403,WaterLevel600A,Voltage,MSM,UP,AquaTROLL600,A,,,,gw_voltage,
Compass_MSM_UP_403,WaterLevel600A,Voltage_Ext600A,MSM,UP,AquaTROLL600,A,,,,gw_voltage_ext,
Compass_MSM_UP_403,WaterLevel600A,Battery_Int600A,MSM,UP,AquaTROLL600,A,,,,gw_battery,
,,,,,,,,,,,
Compass_MSM_W_401,CheckTable,Format,MSM,W,Datalogger,401,,,,,
Compass_MSM_W_401,CheckTable,RECORD,MSM,W,Datalogger,401,,,,,
Compass_MSM_W_401,CheckTable,BattV,MSM,W,Datalogger,401,,,,battery_voltage,
Compass_MSM_W_401,CheckTable,SolarV,MSM,W,Datalogger,401,,,,solar_voltage,
Compass_MSM_W_401,CheckTable,Batt_CHECK,MSM,W,Datalogger,401,,,,,
Compass_MSM_W_401,CheckTable,Solar_CHECK,MSM,W,Datalogger,401,,,,,
Compass_MSM_W_401,CheckTable,Flag({1:14}),MSM,W,Datalogger,401,,,,,
Compass_MSM_W_401,CheckTable,Statname,MSM,W,Datalogger,401,,,,,
Compass_MSM_W_401,CheckTable,PB,MSM,W,Datalogger,401,,,,,
,,,,,,,,,,,
Compass_MSM_W_401,ClimaVue50_15min,Format,MSM,W,ClimaVUE50,A,,,,,
Compass_MSM_W_401,ClimaVue50_15min,RECORD,MSM,W,ClimaVUE50,A,,,,,
Compass_MSM_W_401,ClimaVue50_15min,SlrFD_W_Avg,MSM,W,ClimaVUE50,A,,,,wx_slr_fd15,
Compass_MSM_W_401,ClimaVue50_15min,SlrTF_MJ_Tot,MSM,W,ClimaVUE50,A,,,,wx_slr_tf15,
Compass_MSM_W_401,ClimaVue50_15min,Rain_mm_Tot,MSM,W,ClimaVUE50,A,,,,wx_rain15,
Compass_MSM_W_401,ClimaVue50_15min,WS_ms_S_WVT,MSM,W,ClimaVUE50,A,,,,wx_windspeed15,
Compass_MSM_W_401,ClimaVue50_15min,WindDir_D1_WVT,MSM,W,ClimaVUE50,A,,,,wx_winddir15,
Compass_MSM_W_401,ClimaVue50_15min,WindDir_SD1_WVT,MSM,W,ClimaVUE50,A,,,,wx_winddir_sd115,
Compass_MSM_W_401,ClimaVue50_15min,MaxWS_ms_Max,MSM,W,ClimaVUE50,A,,,,wx_maxws15,
Compass_MSM_W_401,ClimaVue50_15min,MaxWS_ms_TMx,MSM,W,ClimaVUE50,A,,,,wx_maxws_tmx15,
Compass_MSM_W_401,ClimaVue50_15min,Invalid_Wind_Tot,MSM,W,ClimaVUE50,A,,,,wx_invalid_wind15,
Compass_MSM_W_401,ClimaVue50_15min,AirT_C_Avg,MSM,W,ClimaVUE50,A,,,,wx_tempavg15,
Compass_MSM_W_401,ClimaVue50_15min,AirT_C_Max,MSM,W,ClimaVUE50,A,,,,wx_tempmax15,
Compass_MSM_W_401,ClimaVue50_15min,AirT_C_TMx,MSM,W,ClimaVUE50,A,,,,wx_temptmx15,
Compass_MSM_W_401,ClimaVue50_15min,AirT_C_Min,MSM,W,ClimaVUE50,A,,,,wx_tempmin15,
Compass_MSM_W_401,ClimaVue50_15min,AirT_C_TMn,MSM,W,ClimaVUE50,A,,,,wx_temptmn15,
Compass_MSM_W_401,ClimaVue50_15min,VP_mbar_Avg,MSM,W,ClimaVUE50,A,,,,wx_vappress15,
Compass_MSM_W_401,ClimaVue50_15min,BP_mbar,MSM,W,ClimaVUE50,A,,,,wx_barpress15,
Compass_MSM_W_401,ClimaVue50_15min,BP_mbar_Max,MSM,W,ClimaVUE50,A,,,,wx_bpmax15,
